timestamp,recipe_id,target_basis_weight,actual_basis_weight,stock_flow,filler_flow,steam_pressure,machine_speed,moisture,ash,caliper,deviation_percent,risk_level
2026-01-02 03:43:00,105,100,99.31,118.42,15.29,123.46,896.28,5.98,9.28,0.1,0.69,SAFE
2026-01-02 03:43:05,105,100,100.31,124.59,10.51,122.22,883.24,5.46,9.57,0.13,0.31,SAFE
2026-01-02 03:43:10,105,100,99.39,118.21,11.34,125.14,898.35,6.19,11.14,0.14,0.61,SAFE
2026-01-02 03:43:15,105,100,101.17,121.89,14.1,126.5,865.45,5.88,8.66,0.12,1.17,WARNING
2026-01-02 03:43:20,105,100,100.37,122.11,15.67,125.7,879.69,4.96,11.87,0.12,0.37,SAFE
2026-01-02 03:43:25,105,100,99.59,117.05,11.33,122.29,857.72,5.41,8.14,0.1,0.41,SAFE
2026-01-02 03:43:30,105,100,100.47,123.69,16.82,126.18,895.19,5.27,8.94,0.14,0.47,SAFE
2026-01-02 03:43:35,105,100,100.59,120.85,11.3,125.43,881.73,5.46,14.93,0.12,0.59,SAFE
2026-01-02 03:43:40,105,100,100.17,122.41,13.75,123.67,873.43,5.58,12.8,0.1,0.17,SAFE
2026-01-02 03:43:45,105,100,99.32,117.7,17.24,124.66,889.85,5.52,13.03,0.08,0.68,SAFE
2026-01-02 03:43:50,105,100,99.75,120.49,17.94,125.2,879.05,4.89,14.57,0.09,0.25,SAFE
2026-01-02 03:43:55,105,100,101.12,122.7,13.64,124.53,887.03,5.52,14.38,0.08,1.12,WARNING
2026-01-02 03:44:00,105,100,99.5,117.29,11.3,126.81,866.93,5.42,13.84,0.1,0.5,SAFE
2026-01-02 03:44:05,105,100,100.0,121.39,16.45,125.51,894.65,4.86,11.22,0.13,0.0,SAFE
2026-01-02 03:44:10,105,100,99.92,119.68,10.66,123.51,860.06,5.23,12.34,0.09,0.08,SAFE
2026-01-02 03:44:15,105,100,100.11,115.79,12.48,122.71,855.79,4.95,14.17,0.09,0.11,SAFE
2026-01-02 03:44:20,105,100,100.75,123.81,14.94,123.77,870.21,5.4,8.3,0.1,0.75,SAFE
2026-01-02 03:44:25,105,100,100.64,119.26,17.24,122.23,869.55,5.1,9.09,0.1,0.64,SAFE
2026-01-02 03:44:30,105,100,99.44,116.71,13.8,126.43,866.76,5.56,9.95,0.14,0.56,SAFE
2026-01-02 03:44:35,105,100,101.72,124.03,13.03,126.63,866.55,6.17,13.49,0.15,1.72,WARNING
2026-01-02 03:44:40,105,100,99.93,120.02,10.11,125.02,890.06,5.78,12.1,0.12,0.07,SAFE
2026-01-02 03:44:45,105,100,99.36,116.02,16.47,123.12,880.98,5.85,14.34,0.11,0.64,SAFE
2026-01-02 03:44:50,105,100,99.58,115.66,14.24,124.24,882.63,5.18,8.85,0.11,0.42,SAFE
2026-01-02 03:44:55,105,100,99.1,119.62,16.32,126.15,899.26,5.8,10.59,0.13,0.9,SAFE
2026-01-02 03:45:00,105,100,99.52,117.28,10.35,123.99,892.92,5.09,11.94,0.14,0.48,SAFE
2026-01-02 03:45:05,105,100,99.08,116.16,15.07,126.52,879.18,5.39,10.56,0.15,0.92,SAFE
2026-01-02 03:45:10,105,100,100.54,120.88,12.46,124.05,854.06,5.53,10.52,0.13,0.54,SAFE
2026-01-02 03:45:15,105,100,99.81,116.2,16.38,122.34,883.46,6.05,12.11,0.09,0.19,SAFE
2026-01-02 03:45:20,105,100,99.56,115.12,15.35,122.69,869.11,5.87,10.03,0.08,0.44,SAFE
2026-01-02 03:45:25,105,100,101.57,124.81,12.28,124.58,852.73,4.93,10.45,0.13,1.57,WARNING
2026-01-02 03:45:30,105,100,100.06,123.5,13.02,126.33,881.25,5.2,12.67,0.11,0.06,SAFE
2026-01-02 03:45:35,105,100,99.2,119.37,16.22,123.4,892.55,4.89,14.74,0.13,0.8,SAFE
2026-01-02 03:45:40,105,100,100.23,122.03,16.15,123.13,869.57,5.71,11.52,0.11,0.23,SAFE
2026-01-02 03:45:45,105,100,99.66,115.73,10.23,126.1,875.18,6.03,12.22,0.15,0.34,SAFE
2026-01-02 03:45:50,105,100,99.93,121.13,11.65,126.85,896.41,5.37,11.93,0.11,0.07,SAFE
2026-01-02 03:45:55,105,100,99.73,121.15,16.54,125.77,896.05,4.88,12.06,0.08,0.27,SAFE
2026-01-02 03:46:00,105,100,100.37,119.3,13.85,123.27,864.65,5.67,8.54,0.12,0.37,SAFE
2026-01-02 03:46:05,105,100,99.39,116.16,14.29,126.5,860.59,6.1,14.57,0.09,0.61,SAFE
2026-01-02 03:46:10,105,100,101.4,124.82,16.83,123.76,871.0,5.53,12.44,0.09,1.4,WARNING
2026-01-02 03:46:15,105,100,100.37,120.52,13.68,126.87,866.93,5.0,12.27,0.14,0.37,SAFE
2026-01-02 03:46:20,105,100,100.02,122.45,10.06,123.49,899.23,4.86,11.15,0.12,0.02,SAFE
2026-01-02 03:46:25,105,100,100.53,122.16,12.66,123.4,875.81,4.82,9.53,0.13,0.53,SAFE
2026-01-02 03:46:30,105,100,99.73,123.92,11.17,123.27,879.53,5.53,8.12,0.14,0.27,SAFE
2026-01-02 03:46:35,105,100,100.08,123.89,12.44,125.34,877.46,5.77,10.91,0.15,0.08,SAFE
2026-01-02 03:46:40,105,100,99.51,115.92,15.01,123.72,854.84,5.38,14.47,0.14,0.49,SAFE
2026-01-02 03:46:45,105,100,98.41,116.57,16.41,122.68,888.19,5.35,14.66,0.15,1.59,WARNING
2026-01-02 03:46:50,105,100,99.7,118.1,15.94,124.4,873.58,5.86,13.99,0.15,0.3,SAFE
2026-01-02 03:46:55,105,100,99.84,118.13,15.15,124.09,857.52,5.42,10.48,0.13,0.16,SAFE
2026-01-02 03:47:00,105,100,99.72,119.6,17.66,124.44,859.83,5.07,9.06,0.08,0.28,SAFE
2026-01-02 03:47:05,105,100,100.7,123.12,16.77,123.76,861.51,6.05,12.06,0.08,0.7,SAFE
2026-01-02 03:47:10,105,100,100.08,121.75,17.98,126.53,895.8,5.55,12.96,0.13,0.08,SAFE
2026-01-02 03:47:15,105,100,99.75,117.52,15.29,126.06,892.28,5.15,12.34,0.1,0.25,SAFE
2026-01-02 03:47:20,105,100,100.56,118.47,12.45,124.88,856.03,5.27,9.37,0.15,0.56,SAFE
2026-01-02 03:47:25,105,100,99.18,115.44,13.7,123.74,856.97,5.37,10.57,0.13,0.82,SAFE
2026-01-02 03:47:30,105,100,101.06,122.24,15.6,126.74,860.44,5.41,13.68,0.11,1.06,WARNING
2026-01-02 03:47:35,105,100,100.05,121.46,11.5,124.42,887.43,4.98,12.83,0.1,0.05,SAFE
2026-01-02 03:47:40,105,100,99.78,119.32,14.46,122.48,886.05,4.9,9.17,0.13,0.22,SAFE
2026-01-02 03:47:45,105,100,99.63,116.64,13.03,122.53,855.89,5.81,10.95,0.1,0.37,SAFE
2026-01-02 03:47:50,105,100,100.32,123.62,16.11,122.77,873.17,6.07,8.87,0.09,0.32,SAFE
2026-01-02 03:47:55,105,100,98.83,120.8,17.08,126.66,890.47,6.12,14.25,0.1,1.17,WARNING
2026-01-02 03:48:00,105,100,101.44,124.73,12.29,126.79,857.79,5.63,8.99,0.09,1.44,WARNING
2026-01-02 03:48:05,105,100,98.99,119.15,12.75,126.32,877.6,4.8,14.71,0.15,1.01,WARNING
2026-01-02 03:48:10,105,100,99.3,118.12,13.75,126.63,892.83,5.84,11.69,0.14,0.7,SAFE
2026-01-02 03:48:15,105,100,100.27,119.97,17.97,124.54,870.78,5.37,9.71,0.15,0.27,SAFE
2026-01-02 03:48:20,105,100,99.94,116.64,11.02,123.7,862.49,5.84,12.64,0.1,0.06,SAFE
2026-01-02 03:48:25,105,100,99.87,118.2,13.07,125.85,860.28,5.22,14.91,0.09,0.13,SAFE
2026-01-02 03:48:30,105,100,99.65,119.01,14.74,124.36,873.03,5.42,11.96,0.08,0.35,SAFE
2026-01-02 03:48:35,105,100,99.91,116.41,11.0,124.35,852.27,6.09,8.88,0.12,0.09,SAFE
2026-01-02 03:48:40,105,100,100.82,120.43,15.38,126.93,878.15,4.81,13.29,0.13,0.82,SAFE
2026-01-02 03:48:45,105,100,100.81,122.93,10.18,124.47,872.61,5.54,9.58,0.12,0.81,SAFE
2026-01-02 03:48:50,105,100,98.93,116.69,14.73,124.06,898.33,5.02,14.31,0.09,1.07,WARNING
2026-01-02 03:48:55,105,100,100.37,118.7,15.28,122.58,867.97,5.99,13.93,0.08,0.37,SAFE
2026-01-02 03:49:00,105,100,99.05,118.23,10.15,122.26,890.01,5.98,13.74,0.15,0.95,SAFE
2026-01-02 03:49:05,105,100,99.94,119.28,10.64,123.48,856.4,6.07,10.62,0.12,0.06,SAFE
2026-01-02 03:49:10,105,100,100.29,119.74,14.82,122.87,866.51,5.2,13.45,0.11,0.29,SAFE
2026-01-02 03:49:15,105,100,99.63,115.49,11.8,126.43,860.02,5.8,11.71,0.14,0.37,SAFE
2026-01-02 03:49:20,105,100,100.34,121.17,15.33,122.44,883.11,5.32,9.39,0.1,0.34,SAFE
2026-01-02 03:49:25,105,100,99.41,117.76,11.02,124.81,886.37,5.24,9.16,0.12,0.59,SAFE
2026-01-02 03:49:30,105,100,99.71,123.59,17.46,125.55,890.43,5.93,13.52,0.12,0.29,SAFE
2026-01-02 03:49:35,105,100,99.56,118.84,11.65,126.52,858.3,4.94,10.58,0.11,0.44,SAFE
2026-01-02 03:49:40,105,100,100.1,122.41,17.3,123.27,898.03,5.79,9.07,0.13,0.1,SAFE
2026-01-02 03:49:45,105,100,99.51,115.64,10.03,126.88,857.58,5.07,8.07,0.14,0.49,SAFE
2026-01-02 03:49:50,105,100,100.16,122.73,12.03,122.36,891.77,5.92,10.19,0.08,0.16,SAFE
2026-01-02 03:49:55,105,100,99.4,116.62,13.73,126.1,876.23,5.85,14.13,0.09,0.6,SAFE
2026-01-02 03:50:00,105,100,100.57,121.59,16.39,126.72,865.74,5.1,10.34,0.09,0.57,SAFE
2026-01-02 03:50:05,105,100,100.68,122.56,10.74,124.47,856.24,6.1,14.75,0.12,0.68,SAFE
2026-01-02 03:50:10,105,100,100.59,123.77,15.23,122.01,874.49,5.69,12.31,0.11,0.59,SAFE
2026-01-02 03:50:15,105,100,101.22,121.86,15.33,126.34,871.39,5.34,9.68,0.11,1.22,WARNING
2026-01-02 03:50:20,105,100,100.64,121.41,13.88,125.41,872.64,4.83,8.39,0.13,0.64,SAFE
2026-01-02 03:50:25,105,100,99.95,117.31,15.55,122.53,857.79,6.08,9.21,0.12,0.05,SAFE
2026-01-02 03:50:30,105,100,100.06,115.2,14.35,124.27,871.35,6.05,9.4,0.11,0.06,SAFE
2026-01-02 03:50:35,105,100,98.85,117.27,11.42,124.11,882.76,5.22,13.63,0.11,1.15,WARNING
2026-01-02 03:50:40,105,100,100.06,124.34,15.01,126.33,889.2,5.42,11.91,0.08,0.06,SAFE
2026-01-02 03:50:45,105,100,100.73,124.35,10.16,123.3,876.92,6.08,12.49,0.12,0.73,SAFE
2026-01-02 03:50:50,105,100,99.36,115.55,10.2,125.48,858.15,4.95,14.11,0.09,0.64,SAFE
2026-01-02 03:50:55,105,100,100.17,124.03,11.52,125.92,895.8,5.83,9.79,0.1,0.17,SAFE
2026-01-02 03:51:00,105,100,100.48,122.48,16.38,126.54,877.37,5.76,11.05,0.13,0.48,SAFE
2026-01-02 03:51:05,105,100,101.09,123.91,17.52,126.96,867.29,6.04,13.61,0.11,1.09,WARNING
2026-01-02 03:51:10,105,100,100.08,123.4,16.79,123.57,873.15,6.03,10.93,0.14,0.08,SAFE
2026-01-02 03:51:15,105,100,98.59,116.81,10.48,122.15,878.65,5.28,11.1,0.11,1.41,WARNING
2026-01-02 03:51:20,105,100,101.2,124.52,13.35,125.9,870.32,4.92,14.89,0.09,1.2,WARNING
2026-01-02 03:51:25,105,100,100.56,123.46,17.92,126.19,852.07,5.76,11.99,0.13,0.56,SAFE
2026-01-02 03:51:30,105,100,99.4,115.41,12.5,124.23,871.35,5.04,12.72,0.09,0.6,SAFE
2026-01-02 03:51:35,105,100,99.09,121.06,16.36,124.31,895.16,5.48,8.43,0.1,0.91,SAFE
2026-01-02 03:51:40,105,100,100.36,122.54,16.68,125.29,890.83,5.66,11.33,0.12,0.36,SAFE
2026-01-02 03:51:45,105,100,98.94,118.74,11.57,127.0,888.88,5.4,9.18,0.1,1.06,WARNING
2026-01-02 03:51:50,105,100,100.53,120.53,14.32,126.09,863.73,5.84,14.27,0.15,0.53,SAFE
2026-01-02 03:51:55,105,100,99.66,116.69,10.61,125.52,879.15,5.39,12.75,0.12,0.34,SAFE
2026-01-02 03:52:00,105,100,99.97,121.57,12.41,125.83,882.57,4.84,9.39,0.13,0.03,SAFE
2026-01-02 03:52:05,105,100,100.47,122.17,15.17,125.7,873.85,5.23,11.98,0.1,0.47,SAFE
2026-01-02 03:52:10,105,100,99.14,116.56,16.87,122.38,865.06,5.95,14.94,0.1,0.86,SAFE
2026-01-02 03:52:15,105,100,100.85,122.45,11.32,125.26,881.32,5.38,14.04,0.1,0.85,SAFE
2026-01-02 03:52:20,105,100,100.98,122.44,11.18,125.48,884.89,5.52,11.18,0.1,0.98,SAFE
2026-01-02 03:52:25,105,100,100.75,123.54,13.67,124.67,850.01,6.2,11.29,0.13,0.75,SAFE
2026-01-02 03:52:30,105,100,98.91,118.15,10.69,123.86,865.51,6.14,14.68,0.13,1.09,WARNING
2026-01-02 03:52:35,105,100,99.22,119.15,17.83,125.44,896.86,6.13,8.97,0.12,0.78,SAFE
2026-01-02 03:52:40,105,100,101.1,124.32,12.98,125.61,868.13,5.2,13.28,0.1,1.1,WARNING
2026-01-02 03:52:45,105,100,99.81,118.22,10.52,123.58,882.82,5.59,10.9,0.11,0.19,SAFE
2026-01-02 03:52:50,105,100,99.69,121.65,10.37,125.92,889.54,6.13,10.86,0.14,0.31,SAFE
2026-01-02 03:52:55,105,100,99.83,115.34,11.77,123.58,857.99,5.95,10.79,0.12,0.17,SAFE
2026-01-02 03:53:00,105,100,100.47,122.17,17.8,123.09,855.43,5.14,11.25,0.12,0.47,SAFE
2026-01-02 03:53:05,105,100,101.38,122.95,14.34,126.57,850.6,5.7,11.51,0.12,1.38,WARNING
2026-01-02 03:53:10,105,100,100.08,121.41,15.06,125.78,871.7,5.57,14.77,0.12,0.08,SAFE
2026-01-02 03:53:15,105,100,99.67,120.49,17.37,122.62,890.46,5.84,13.79,0.14,0.33,SAFE
2026-01-02 03:53:20,105,100,99.01,120.31,14.6,125.0,898.91,5.79,13.45,0.13,0.99,SAFE
2026-01-02 03:53:25,105,100,98.63,115.09,14.5,124.25,858.68,5.88,9.76,0.14,1.37,WARNING
2026-01-02 03:53:30,105,100,100.34,123.58,17.01,126.24,877.85,5.44,9.13,0.13,0.34,SAFE
2026-01-02 03:53:35,105,100,102.07,124.42,10.77,125.97,852.08,5.72,13.91,0.08,2.07,WARNING
2026-01-02 03:53:40,105,100,99.7,119.74,15.31,124.07,857.34,4.88,13.08,0.09,0.3,SAFE
2026-01-02 03:53:45,105,100,99.1,116.75,17.06,122.76,897.24,5.02,13.73,0.1,0.9,SAFE
2026-01-02 03:53:50,105,100,99.09,117.8,11.31,126.82,894.6,6.12,11.13,0.14,0.91,SAFE
2026-01-02 03:53:55,105,100,101.71,124.16,14.97,124.91,855.8,4.86,9.11,0.15,1.71,WARNING
2026-01-02 03:54:00,105,100,99.64,116.45,15.99,122.4,863.54,6.12,14.57,0.1,0.36,SAFE
2026-01-02 03:54:05,105,100,100.56,120.47,11.47,126.98,862.17,4.83,10.06,0.13,0.56,SAFE
2026-01-02 03:54:10,105,100,101.33,124.96,17.86,125.14,855.47,5.87,13.62,0.1,1.33,WARNING
2026-01-02 03:54:15,105,100,99.5,118.0,10.26,126.2,897.11,5.24,14.76,0.1,0.5,SAFE
2026-01-02 03:54:20,105,100,100.93,121.78,13.41,126.27,875.11,4.9,10.33,0.1,0.93,SAFE
2026-01-02 03:54:25,105,100,101.04,124.12,11.93,122.16,863.49,5.8,14.4,0.12,1.04,WARNING
2026-01-02 03:54:30,105,100,98.94,116.86,16.88,122.58,896.89,5.92,11.9,0.1,1.06,WARNING
2026-01-02 03:54:35,105,100,98.35,117.17,13.12,124.58,879.94,6.12,9.76,0.14,1.65,WARNING
2026-01-02 03:54:40,105,100,100.86,123.31,10.09,124.29,867.69,6.12,11.75,0.15,0.86,SAFE
2026-01-02 03:54:45,105,100,99.26,120.06,11.1,125.02,894.61,5.02,11.13,0.14,0.74,SAFE
2026-01-02 03:54:50,105,100,100.44,123.07,15.9,125.15,884.42,5.34,12.89,0.12,0.44,SAFE
2026-01-02 03:54:55,105,100,100.89,124.59,14.66,122.81,868.2,5.46,14.1,0.11,0.89,SAFE
2026-01-02 03:55:00,105,100,98.61,115.39,16.91,126.29,859.11,5.74,13.66,0.1,1.39,WARNING
2026-01-02 03:55:05,105,100,100.86,122.42,14.61,125.65,866.91,6.13,8.65,0.14,0.86,SAFE
2026-01-02 03:55:10,105,100,100.93,123.66,14.64,122.72,867.93,5.03,14.08,0.11,0.93,SAFE
2026-01-02 03:55:15,105,100,100.18,124.09,17.31,122.58,866.89,5.5,13.21,0.12,0.18,SAFE
2026-01-02 03:55:20,105,100,100.48,123.65,14.02,125.26,869.83,5.45,11.41,0.15,0.48,SAFE
2026-01-02 03:55:25,105,100,99.21,122.1,15.52,124.0,893.1,5.76,9.73,0.14,0.79,SAFE
2026-01-02 03:55:30,105,100,99.21,116.59,17.66,125.1,892.36,5.81,8.2,0.12,0.79,SAFE
2026-01-02 03:55:35,105,100,99.96,116.68,13.42,124.18,873.5,6.17,10.05,0.1,0.04,SAFE
2026-01-02 03:55:40,105,100,99.82,118.99,15.54,122.27,871.07,4.84,10.91,0.14,0.18,SAFE
2026-01-02 03:55:45,105,100,99.58,121.52,10.4,124.68,886.74,5.77,12.4,0.13,0.42,SAFE
2026-01-02 03:55:50,105,100,101.22,120.27,16.86,124.47,850.92,4.88,14.86,0.09,1.22,WARNING
2026-01-02 03:55:55,105,100,100.27,120.33,17.88,125.81,861.21,5.2,8.56,0.15,0.27,SAFE
2026-01-02 03:56:00,105,100,100.73,119.54,15.18,126.53,855.3,5.52,11.84,0.11,0.73,SAFE
2026-01-02 03:56:05,105,100,99.93,123.49,13.85,125.0,893.26,5.91,14.52,0.1,0.07,SAFE
2026-01-02 03:56:10,105,100,99.0,116.33,12.84,125.11,889.4,5.56,14.17,0.08,1.0,SAFE
2026-01-02 03:56:15,105,100,99.53,119.49,14.26,125.21,888.82,5.18,9.42,0.09,0.47,SAFE
2026-01-02 03:56:20,105,100,99.36,116.6,12.44,123.11,888.62,5.97,14.23,0.12,0.64,SAFE
2026-01-02 03:56:25,105,100,99.44,118.02,14.54,124.04,877.85,6.14,13.19,0.14,0.56,SAFE
2026-01-02 03:56:30,105,100,100.3,123.36,16.9,125.38,871.16,5.95,10.3,0.14,0.3,SAFE
2026-01-02 03:56:35,105,100,98.76,115.91,11.21,123.23,884.33,5.05,10.16,0.11,1.24,WARNING
2026-01-02 03:56:40,105,100,99.66,117.05,12.93,123.68,882.9,4.93,14.28,0.1,0.34,SAFE
2026-01-02 03:56:45,105,100,100.09,122.14,17.91,126.4,866.11,5.47,12.77,0.09,0.09,SAFE
2026-01-02 03:56:50,105,100,101.19,122.01,15.97,124.87,850.4,4.85,12.37,0.12,1.19,WARNING
2026-01-02 03:56:55,105,100,98.66,117.31,17.38,126.63,892.17,5.3,8.8,0.09,1.34,WARNING
2026-01-02 03:57:00,105,100,100.22,123.74,15.44,125.69,884.63,5.47,8.71,0.14,0.22,SAFE
2026-01-02 03:57:05,105,100,100.07,118.08,15.2,124.65,864.57,6.18,13.32,0.09,0.07,SAFE
2026-01-02 03:57:10,105,100,101.76,124.17,16.01,125.95,851.25,5.9,9.77,0.1,1.76,WARNING
2026-01-02 03:57:15,105,100,99.91,118.87,15.85,122.53,873.08,5.5,9.91,0.09,0.09,SAFE
2026-01-02 03:57:20,105,100,99.98,120.34,14.9,126.96,876.0,5.31,10.36,0.12,0.02,SAFE
2026-01-02 03:57:25,105,100,99.16,117.51,16.67,125.31,871.9,5.77,12.96,0.11,0.84,SAFE
2026-01-02 03:57:30,105,100,99.06,115.18,17.23,124.58,889.46,6.13,10.83,0.08,0.94,SAFE
2026-01-02 03:57:35,105,100,99.93,119.1,11.17,125.67,878.01,4.84,11.32,0.12,0.07,SAFE
2026-01-02 03:57:40,105,100,100.17,121.25,12.95,124.01,857.78,5.22,12.23,0.13,0.17,SAFE
2026-01-02 03:57:45,105,100,99.78,121.8,12.25,123.0,893.18,5.52,8.68,0.13,0.22,SAFE
2026-01-02 03:57:50,105,100,100.68,117.65,10.0,122.53,851.65,4.96,9.24,0.08,0.68,SAFE
2026-01-02 03:57:55,105,100,98.87,117.29,11.51,124.38,887.83,4.92,8.04,0.13,1.13,WARNING
2026-01-02 03:58:00,105,100,100.29,122.18,17.86,123.51,864.34,5.41,10.31,0.14,0.29,SAFE
2026-01-02 03:58:05,105,100,100.17,124.72,12.51,125.59,886.63,5.38,14.71,0.12,0.17,SAFE
2026-01-02 03:58:10,105,100,98.78,120.8,13.29,124.03,894.27,5.82,10.7,0.1,1.22,WARNING
2026-01-02 03:58:15,105,100,99.33,118.93,15.54,125.19,886.35,5.17,9.85,0.13,0.67,SAFE
2026-01-02 03:58:20,105,100,99.75,122.61,16.05,125.03,878.77,5.49,10.69,0.1,0.25,SAFE
2026-01-02 03:58:25,105,100,99.78,117.51,16.2,123.76,863.15,5.53,12.91,0.09,0.22,SAFE
2026-01-02 03:58:30,105,100,99.71,121.35,11.83,125.12,885.19,4.92,9.83,0.14,0.29,SAFE
2026-01-02 03:58:35,105,100,99.41,118.37,10.53,124.98,876.8,5.16,9.58,0.08,0.59,SAFE
2026-01-02 03:58:40,105,100,100.25,124.27,15.26,125.06,888.43,5.37,13.19,0.09,0.25,SAFE
2026-01-02 03:58:45,105,100,100.15,119.86,15.22,125.25,887.12,6.1,12.76,0.09,0.15,SAFE
2026-01-02 03:58:50,105,100,101.21,124.19,14.33,125.95,881.31,5.64,9.61,0.14,1.21,WARNING
2026-01-02 03:58:55,105,100,99.03,117.76,14.34,125.54,884.61,5.75,12.84,0.15,0.97,SAFE
2026-01-02 03:59:00,105,100,100.17,118.35,13.89,122.72,892.27,5.97,11.11,0.14,0.17,SAFE
2026-01-02 03:59:05,105,100,99.99,116.6,15.98,122.47,858.38,5.05,10.57,0.12,0.01,SAFE
2026-01-02 03:59:10,105,100,99.22,119.52,17.13,126.24,885.68,4.94,13.64,0.09,0.78,SAFE
2026-01-02 03:59:15,105,100,100.04,121.29,10.72,124.09,895.25,5.14,9.46,0.12,0.04,SAFE
2026-01-02 03:59:20,105,100,99.28,117.59,12.53,122.6,864.38,6.11,8.59,0.12,0.72,SAFE
2026-01-02 03:59:25,105,100,100.8,119.2,15.24,124.34,852.53,5.34,14.21,0.14,0.8,SAFE
2026-01-02 03:59:30,105,100,99.52,116.66,14.71,124.4,892.9,6.16,12.89,0.09,0.48,SAFE
2026-01-02 03:59:35,105,100,99.69,122.12,14.17,123.59,886.4,5.07,10.67,0.12,0.31,SAFE
2026-01-02 03:59:40,105,100,97.47,119.74,11.06,125.53,862.4,5.52,9.2,0.14,2.53,CRITICAL
2026-01-02 03:59:45,105,100,100.35,120.2,11.69,124.65,866.45,5.58,13.29,0.13,0.35,SAFE
2026-01-02 03:59:50,105,100,100.57,115.93,16.56,125.72,853.95,5.31,11.96,0.08,0.57,SAFE
2026-01-02 03:59:55,105,100,99.33,119.26,10.82,122.17,891.53,5.35,14.21,0.08,0.67,SAFE
2026-01-02 04:00:00,105,100,100.83,121.85,14.7,124.61,853.84,5.12,9.77,0.14,0.83,SAFE
2026-01-02 04:00:05,105,100,100.93,121.55,17.3,125.95,859.26,6.02,10.44,0.12,0.93,SAFE
2026-01-02 04:00:10,105,100,98.79,117.37,17.25,123.5,891.19,5.15,13.8,0.13,1.21,WARNING
2026-01-02 04:00:15,105,100,100.82,124.13,10.55,123.56,852.42,5.09,9.86,0.09,0.82,SAFE
2026-01-02 04:00:20,105,100,99.89,115.02,16.21,124.73,856.51,5.3,10.44,0.1,0.11,SAFE
2026-01-02 04:00:25,105,100,99.46,118.82,12.22,125.85,879.82,5.44,9.93,0.1,0.54,SAFE
2026-01-02 04:00:30,105,100,100.75,121.58,12.71,122.33,858.04,4.84,10.65,0.14,0.75,SAFE
2026-01-02 04:00:35,105,100,100.51,122.63,16.46,123.74,866.72,5.52,12.85,0.1,0.51,SAFE
2026-01-02 04:00:40,105,100,99.77,116.01,10.6,125.86,879.5,6.05,12.85,0.09,0.23,SAFE
2026-01-02 04:00:45,105,100,99.81,120.28,16.03,122.52,868.29,5.73,9.73,0.14,0.19,SAFE
2026-01-02 04:00:50,105,100,99.84,115.45,11.57,124.09,874.24,5.14,10.74,0.14,0.16,SAFE
2026-01-02 04:00:55,105,100,100.11,120.34,10.48,123.74,865.59,5.63,9.41,0.14,0.11,SAFE
2026-01-02 04:01:00,105,100,98.46,115.38,16.77,125.42,899.69,5.65,12.18,0.09,1.54,WARNING
2026-01-02 04:01:05,105,100,99.47,116.6,16.88,126.54,860.79,5.79,13.0,0.11,0.53,SAFE
2026-01-02 04:01:10,105,100,103.83,121.27,17.43,126.63,878.16,6.1,11.12,0.14,3.83,CRITICAL
2026-01-02 04:01:15,105,100,100.64,121.15,10.85,124.85,863.73,5.6,10.01,0.12,0.64,SAFE
2026-01-02 04:01:20,105,100,100.86,124.08,13.86,125.37,884.51,5.91,11.49,0.12,0.86,SAFE
2026-01-02 04:01:25,105,100,99.8,122.0,17.03,124.46,890.72,5.08,12.0,0.15,0.2,SAFE
2026-01-02 04:01:30,105,100,100.13,122.45,15.0,123.67,874.57,5.97,10.65,0.09,0.13,SAFE
2026-01-02 04:01:35,105,100,98.74,116.14,11.35,122.06,898.55,5.81,9.2,0.13,1.26,WARNING
2026-01-02 04:01:40,105,100,100.18,119.59,11.81,124.74,870.64,4.93,12.96,0.12,0.18,SAFE
2026-01-02 04:01:45,105,100,100.13,122.15,12.43,125.62,880.67,6.05,13.01,0.09,0.13,SAFE
2026-01-02 04:01:50,105,100,99.97,118.61,15.69,125.19,856.29,6.02,14.29,0.11,0.03,SAFE
2026-01-02 04:01:55,105,100,101.59,122.82,11.04,126.13,860.21,5.16,13.03,0.09,1.59,WARNING
2026-01-02 04:02:00,105,100,98.95,115.26,13.99,123.44,860.73,5.36,9.32,0.09,1.05,WARNING
2026-01-02 04:02:05,105,100,98.77,116.75,13.93,123.39,873.32,5.96,11.37,0.08,1.23,WARNING
2026-01-02 04:02:10,105,100,100.79,124.77,11.52,122.42,886.91,4.8,9.04,0.14,0.79,SAFE
2026-01-02 04:02:15,105,100,99.38,115.23,11.78,123.22,867.25,5.6,10.69,0.1,0.62,SAFE
2026-01-02 04:02:20,105,100,100.66,115.33,12.97,124.86,868.87,4.98,14.69,0.14,0.66,SAFE
2026-01-02 04:02:25,105,100,99.93,122.88,12.13,123.26,898.36,5.81,12.36,0.09,0.07,SAFE
2026-01-02 04:02:30,105,100,100.3,119.5,12.41,123.5,873.42,5.94,11.35,0.1,0.3,SAFE
2026-01-02 04:02:35,105,100,101.12,123.4,13.15,125.42,853.02,5.21,10.98,0.15,1.12,WARNING
2026-01-02 04:02:40,105,100,100.2,120.55,10.5,123.99,880.88,5.69,11.48,0.12,0.2,SAFE
2026-01-02 04:02:45,105,100,100.35,122.79,12.2,124.94,893.23,5.51,14.37,0.11,0.35,SAFE
2026-01-02 04:02:50,105,100,99.64,115.19,15.66,122.83,861.06,5.6,8.97,0.14,0.36,SAFE
2026-01-02 04:02:55,105,100,100.81,121.04,16.15,124.66,871.62,5.11,12.4,0.13,0.81,SAFE
